id,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
2137,15777783,Milne,633,France,Female,34.0,5,125874.3,1,1.0,0.0,63611.01,0
2139,15582941,Teng,577,France,Female,38.0,2,0.0,2,1.0,0.0,149188.94,0
2149,15726044,Yefremova,837,France,Male,38.0,2,79857.88,2,1.0,1.0,40321.61,0
2150,15762798,Okechukwu,648,France,Male,51.0,2,0.0,3,0.0,1.0,116471.19,1
2153,15713088,Mazzi,570,France,Female,41.0,7,0.0,2,0.0,0.0,140940.44,0
2163,15587566,Chidozie,564,Germany,Male,61.0,6,117633.63,1,1.0,0.0,175080.46,1
2165,15631312,Hsieh,599,France,Male,38.0,8,118098.22,1,0.0,1.0,162267.94,0
2166,15589775,T'ien,526,Spain,Female,37.0,3,129068.54,1,0.0,1.0,166957.82,0
2170,15793327,H?,660,France,Male,27.0,2,0.0,2,1.0,0.0,79871.35,0
2176,15681204,Chifley,588,Spain,Female,29.0,1,134796.04,1,1.0,1.0,84584.69,0
2209,15642615,Pisano,724,France,Female,31.0,6,0.0,2,0.0,0.0,85574.48,0
2213,15753542,Rizzo,608,Germany,Female,35.0,4,96462.59,2,1.0,0.0,92987.34,0
2231,15643372,Martin,578,France,Male,33.0,4,73488.69,1,1.0,0.0,81622.52,0
2236,15682448,Nwankwo,648,France,Female,38.0,9,0.0,1,1.0,1.0,118959.64,0
2250,15661823,H?,706,Spain,Female,43.0,9,0.0,1,0.0,0.0,162551.02,1
2258,15775233,Fenton,755,France,Male,49.0,2,0.0,1,1.0,0.0,116577.31,0
2276,15598886,Yermakova,633,Spain,Male,39.0,9,0.0,2,1.0,0.0,145537.36,0
2288,15574073,Hs?,763,Spain,Male,26.0,0,142614.76,1,1.0,0.0,162697.6,0
2294,15574748,Nwagugheuzo,578,France,Male,29.0,8,99524.11,2,1.0,0.0,92328.38,0
2305,15641842,Palerma,524,Spain,Male,25.0,5,121132.26,1,0.0,0.0,27448.33,0
2319,15641830,Calabresi,662,France,Female,45.0,3,0.0,1,1.0,0.0,70984.75,1
2331,15763966,Iweobiegbunam,841,Germany,Male,57.0,2,104091.41,1,0.0,1.0,145537.43,1
2346,15754531,Onyemere,667,Germany,Male,26.0,1,81811.71,2,1.0,1.0,150661.42,0
2351,15690934,McElhone,679,Germany,Female,25.0,1,129835.26,1,1.0,0.0,146728.47,0
2364,15783523,Ts'ai,712,Germany,Male,41.0,2,132667.77,2,1.0,1.0,93336.89,0
2365,15683523,Hsu,659,France,Male,34.0,4,0.0,2,1.0,1.0,51387.8,0
2367,15673551,Hsieh,706,France,Female,37.0,4,0.0,2,0.0,1.0,64483.52,0
2368,15782469,Hsu,679,Spain,Male,28.0,7,0.0,2,0.0,1.0,172576.6,0
2370,15595858,Chinwendu,571,Germany,Female,36.0,4,112957.91,2,0.0,0.0,92868.88,0
2372,15685841,Hsu,607,Spain,Female,38.0,6,0.0,2,0.0,1.0,124873.23,0
2374,15593914,Chukwukere,607,Germany,Male,29.0,0,133901.79,1,1.0,1.0,129964.13,0
2376,15589543,Ts'ui,826,Germany,Female,30.0,3,119948.09,2,1.0,0.0,93955.21,0
2380,15603840,Chu,599,France,Female,39.0,6,183569.26,1,0.0,0.0,138380.07,1
2381,15643393,O'Donnell,521,France,Male,36.0,8,117468.85,1,1.0,1.0,46786.72,0
2385,15721845,Lucchese,591,Germany,Male,30.0,10,147493.07,1,1.0,0.0,79414.0,1
2386,15782442,Ch'iu,705,France,Female,34.0,7,0.0,2,1.0,0.0,1485.32,0
2391,15782997,Chidiegwu,753,France,Female,35.0,6,128926.55,1,1.0,1.0,120594.59,0
2395,15773971,Nwokezuike,663,France,Female,35.0,0,148061.89,1,1.0,1.0,187816.59,0
2397,15794850,Teng,703,France,Female,35.0,10,0.0,2,0.0,0.0,24400.61,0
2407,15692407,Gannon,690,France,Male,23.0,6,125909.85,1,1.0,1.0,70548.96,0
2408,15585031,Milani,513,France,Male,44.0,8,126473.33,1,1.0,0.0,53394.12,1
2426,15572744,Iadanza,715,France,Female,38.0,3,0.0,1,1.0,0.0,72993.65,0
2433,15782625,Martin,642,France,Male,27.0,6,80780.67,1,1.0,1.0,181890.41,0
2438,15758043,K?,638,Spain,Female,30.0,8,114552.6,1,1.0,1.0,92220.12,0
2440,15753372,H?,614,France,Male,31.0,5,0.0,2,1.0,0.0,88659.04,0
2457,15763706,Milani,730,Germany,Male,35.0,5,161691.57,1,1.0,0.0,158527.44,1
2468,15652291,Nwankwo,624,France,Male,32.0,5,0.0,2,1.0,0.0,160589.18,0
2477,15678775,Hsueh,624,Spain,Male,45.0,0,0.0,2,1.0,0.0,123875.51,0
2485,15693825,Chidiebele,777,Spain,Female,31.0,1,142659.6,1,0.0,0.0,171099.22,0
2497,15602918,Baresi,705,Germany,Male,39.0,5,116324.31,1,1.0,0.0,109733.24,0
2502,15776734,T'ang,711,France,Male,40.0,9,133889.0,1,1.0,1.0,62452.01,0
2505,15706037,Ch'en,667,Germany,Female,43.0,2,106536.54,1,0.0,0.0,121151.1,1
2508,15593838,Aksyonov,496,France,Male,33.0,3,172448.76,1,1.0,0.0,62700.5,0
2509,15751554,Ts'ui,711,France,Female,46.0,9,0.0,1,1.0,0.0,145700.22,1
2510,15777596,Ts'ui,699,France,Female,38.0,9,0.0,2,0.0,1.0,174027.8,0
2527,15680150,Pirozzi,682,France,Male,29.0,4,0.0,2,1.0,1.0,111421.71,0
2541,15582515,Udegbunam,636,Germany,Male,40.0,8,129964.55,1,1.0,0.0,74965.95,1
2551,15671383,Onyemauchechukwu,595,France,Male,31.0,5,118307.28,1,1.0,0.0,136675.92,0
2552,15808523,Milne,821,France,Male,33.0,7,148962.13,1,1.0,1.0,109496.64,0
2556,15771673,Yobanna,583,France,Female,40.0,4,0.0,2,1.0,1.0,174916.35,0
2564,15601176,Efimov,581,France,Female,40.0,10,0.0,1,1.0,0.0,85801.72,1
2567,15573330,Mazzi,652,Spain,Female,33.0,10,0.0,1,1.0,1.0,146033.62,0
2568,15798856,H?,641,France,Female,38.0,2,0.0,2,1.0,1.0,5983.4,0
2574,15656537,Hs?,668,France,Male,36.0,8,0.0,1,1.0,0.0,83700.72,0
2575,15693499,Pai,642,France,Male,29.0,8,0.0,2,1.0,1.0,149369.45,0
2578,15582979,Ch'ien,611,Germany,Male,35.0,2,149961.61,1,1.0,1.0,141400.51,0
2589,15713352,Udinese,648,France,Male,46.0,10,0.0,2,1.0,1.0,166876.55,0
2592,15682944,Zetticci,693,France,Female,30.0,5,0.0,2,1.0,0.0,142865.84,0
2595,15652665,T'ien,696,France,Male,32.0,3,152797.39,2,1.0,0.0,153381.86,0
2606,15683342,P'eng,659,France,Female,32.0,1,164584.99,2,0.0,0.0,168882.84,0
2609,15693897,Ch'ien,656,Germany,Female,39.0,7,160982.89,1,1.0,0.0,170195.2,1
2617,15772328,T'ien,602,France,Female,25.0,5,0.0,2,1.0,1.0,185566.44,0
2624,15603949,Tsou,651,Germany,Male,38.0,8,87541.08,1,1.0,1.0,184474.01,0
2639,15804044,K'ung,627,France,Male,26.0,1,0.0,2,1.0,1.0,90908.73,0
2640,15666945,Lai,682,France,Female,51.0,6,0.0,1,0.0,1.0,104720.58,0
2644,15681227,Tretyakova,573,France,Female,32.0,1,0.0,2,1.0,1.0,48226.6,0
2650,15709541,T'ao,596,France,Male,27.0,1,0.0,2,1.0,1.0,86330.64,0
2664,15571912,Fang,582,Germany,Male,43.0,1,121890.43,1,1.0,0.0,143980.43,1
2689,15685839,Zetticci,489,France,Male,36.0,6,0.0,2,1.0,1.0,122547.72,0
2695,15791366,Gell,716,France,Male,35.0,2,0.0,2,0.0,0.0,149575.88,0
2696,15706844,Genovese,587,Germany,Male,41.0,8,103599.86,2,1.0,0.0,108528.15,0
2706,15766181,Ch'ien,699,France,Male,38.0,5,111574.41,1,1.0,0.0,178393.68,0
2710,15692912,Maclean,710,Spain,Male,32.0,3,0.0,2,0.0,0.0,26261.42,0
2729,15807560,Yermakova,592,France,Male,66.0,1,0.0,2,1.0,1.0,73371.38,0
2732,15753055,Ts'ui,656,France,Male,65.0,6,0.0,1,1.0,1.0,82697.79,1
2734,15774794,Y?an,554,France,Female,51.0,5,0.0,1,1.0,0.0,134794.02,1
2742,15771286,Martin,678,France,Male,36.0,10,96847.74,1,0.0,0.0,131877.97,0
2748,15757478,Genovese,689,Spain,Male,48.0,4,95039.12,1,0.0,1.0,147055.87,1
2750,15640038,Nwachinemelu,850,France,Female,29.0,4,0.0,2,1.0,0.0,93736.37,0
2758,15732763,Walker,589,Germany,Male,35.0,8,132647.66,2,0.0,0.0,111180.2,0
2767,15791854,Lu,673,France,Female,38.0,7,102800.06,1,1.0,0.0,116471.43,1
2770,15752708,T'an,850,Germany,Male,44.0,9,106804.26,2,1.0,1.0,114083.73,0
2780,15657825,Hs?,545,France,Male,35.0,9,0.0,2,1.0,0.0,62647.41,0
2791,15582361,Hs?,775,Spain,Male,37.0,5,0.0,1,1.0,1.0,142989.35,0
2797,15576671,Nnachetam,699,France,Male,31.0,8,91216.0,1,1.0,1.0,164079.71,0
2800,15628883,Lucciano,550,Spain,Female,25.0,5,0.0,2,1.0,1.0,189429.87,0
2811,15652937,Yudina,696,France,Male,50.0,6,0.0,2,1.0,0.0,129890.91,1
2818,15782760,Uwaezuoke,695,France,Male,38.0,1,0.0,2,1.0,1.0,140889.32,0
2826,15663710,Nwankwo,637,France,Male,43.0,4,123598.46,1,1.0,1.0,83073.46,0
2834,15804946,Linton,556,France,Female,43.0,2,111081.57,1,1.0,0.0,47964.44,0
2840,15635371,Manna,714,France,Female,45.0,6,137781.65,2,1.0,0.0,186489.95,0
2842,15781550,Li,643,France,Female,31.0,10,0.0,2,1.0,0.0,28370.95,0
2851,15661053,Y?an,813,Germany,Male,27.0,3,139959.01,2,1.0,0.0,155830.53,0
2863,15605034,Iweobiegbunam,633,Spain,Female,36.0,1,0.0,2,1.0,0.0,132573.56,0
2879,15804763,Grosse,777,France,Male,48.0,5,0.0,1,1.0,0.0,166084.99,1
2881,15756569,Onyemere,653,France,Female,33.0,4,129730.3,1,1.0,1.0,27017.41,0
2884,15589537,Hsieh,537,Germany,Male,48.0,8,144677.09,1,0.0,1.0,112649.66,1
2891,15649862,Ch'eng,682,Germany,Female,32.0,1,141431.76,1,1.0,1.0,121365.07,0
2896,15741091,Chukwuemeka,814,Spain,Female,33.0,4,147900.29,1,1.0,1.0,166515.76,0
2897,15750492,Onyemachukwu,700,Germany,Female,30.0,9,71481.79,1,1.0,0.0,125718.95,0
2903,15771223,Lo Duca,731,France,Female,40.0,9,0.0,2,1.0,0.0,87413.16,0
2907,15712198,Pisano,651,France,Female,27.0,7,0.0,2,0.0,1.0,137959.55,0
2910,15761148,Walker,653,France,Female,35.0,2,0.0,1,0.0,0.0,86423.56,0
2912,15638044,Ndubuisi,515,France,Female,44.0,5,0.0,2,1.0,0.0,74564.32,0
2917,15705865,Hsing,587,France,Male,37.0,1,0.0,2,0.0,0.0,26500.65,0
2936,15793691,Buchi,751,France,Female,34.0,6,0.0,2,1.0,1.0,168816.26,0
2939,15589915,Okoli,697,France,Male,43.0,4,165969.26,1,1.0,1.0,78899.23,1
2942,15585842,Hsieh,709,Spain,Female,29.0,9,0.0,2,1.0,0.0,82527.8,0
2968,15683472,Fanucci,718,Germany,Male,35.0,10,121240.09,2,1.0,0.0,171091.89,0
2969,15671730,White,579,Spain,Female,32.0,6,0.0,2,1.0,1.0,107876.03,0
2973,15743211,Zaytseva,686,France,Male,41.0,8,0.0,2,0.0,1.0,148516.79,0
2975,15757877,Rishel,584,Spain,Male,34.0,7,0.0,2,1.0,0.0,155879.57,0
2979,15783718,Okeke,678,Germany,Female,46.0,2,146566.01,2,0.0,0.0,179631.85,0
2981,15741775,Tsai,684,France,Male,27.0,3,103764.56,1,0.0,1.0,173682.08,0
2987,15576720,Sagese,758,Spain,Female,45.0,3,0.0,1,0.0,0.0,131300.24,1
2988,15594514,Kao,710,France,Male,32.0,9,0.0,2,1.0,0.0,127059.4,0
2995,15742566,Aksyonova,676,Spain,Male,40.0,9,0.0,2,1.0,1.0,102515.53,1
3000,15772328,Okwudiliolisa,598,France,Male,41.0,3,0.0,2,1.0,0.0,114957.22,0
3011,15650096,Cremonesi,573,France,Male,37.0,9,0.0,2,1.0,1.0,152821.13,0
3019,15652214,Frolova,587,Spain,Male,31.0,9,0.0,2,1.0,1.0,64460.06,0
3025,15721483,Nnachetam,651,France,Male,31.0,3,0.0,2,1.0,1.0,199661.41,0
3038,15651548,Narelle,658,France,Male,39.0,8,0.0,1,1.0,0.0,49734.94,0
3046,15742618,Genovesi,543,France,Male,55.0,9,0.0,1,1.0,0.0,1375.47,1
3052,15702486,Oluchukwu,749,Spain,Male,45.0,0,131778.81,1,1.0,1.0,54865.92,0
3067,15756928,Fanucci,752,Germany,Female,64.0,1,121063.85,1,1.0,0.0,52856.27,1
3071,15802885,Hsieh,554,Spain,Male,37.0,3,0.0,1,1.0,0.0,87542.91,0
3074,15806958,Chia,746,Germany,Male,43.0,9,104469.43,2,1.0,0.0,52345.88,1
3078,15795964,Milanesi,652,France,Female,41.0,5,130929.53,1,1.0,0.0,95518.36,1
3098,15623494,Gartrell,747,Germany,Male,39.0,6,99564.22,2,1.0,0.0,126469.8,1
3099,15578886,Kao,606,France,Female,36.0,9,0.0,2,1.0,1.0,145557.66,0
3104,15657737,Martin,579,Spain,Male,40.0,5,0.0,1,1.0,0.0,93716.94,1
3121,15782330,Kolesnikov,598,France,Female,33.0,7,166801.53,1,0.0,1.0,158842.39,0
3131,15589919,White,743,Spain,Female,39.0,2,140856.81,1,1.0,0.0,104469.02,1
3141,15624893,P'eng,682,France,Male,36.0,5,98488.18,1,1.0,0.0,171045.65,0
3143,15721787,Lu,824,Spain,Male,48.0,7,0.0,2,1.0,0.0,86732.49,0
3157,15672977,H?,681,France,Male,34.0,9,113697.57,1,1.0,0.0,141175.44,0
3162,15605324,Yefimov,683,France,Male,49.0,1,136624.6,1,1.0,1.0,48314.0,0
3168,15643896,H?,632,Spain,Male,39.0,3,138106.36,1,1.0,1.0,157573.52,0
3178,15586569,Yermakov,645,France,Male,39.0,3,142373.19,1,1.0,0.0,168032.48,0
3206,15583577,Chuang,711,Germany,Male,56.0,4,97925.02,2,1.0,0.0,106699.08,1
3226,15693665,K?,850,France,Female,32.0,4,0.0,2,0.0,0.0,51452.07,0
3229,15774556,Fyodorova,682,France,Female,42.0,3,120782.7,1,1.0,1.0,126469.09,0
3230,15777075,Lupton,675,France,Male,34.0,2,140197.43,1,1.0,1.0,168523.78,0
3237,15762416,Nwachinemelu,553,Germany,Female,33.0,9,96734.71,2,1.0,1.0,166678.02,0
3256,15671173,Lo,662,France,Female,62.0,9,137933.03,1,0.0,1.0,117505.53,0
3257,15586811,Iloerika,696,France,Female,40.0,3,0.0,2,0.0,1.0,143566.31,0
3275,15803817,Milanesi,669,France,Female,28.0,3,0.0,2,1.0,0.0,129964.1,0
3279,15771758,Okeke,659,France,Female,41.0,7,0.0,2,1.0,1.0,140780.44,0
3281,15595738,Manna,567,France,Male,43.0,6,117412.19,1,0.0,1.0,113926.71,0
3286,15794495,Ch'eng,637,France,Female,34.0,10,111906.92,1,1.0,1.0,53510.19,0
3300,15792350,Gant,705,France,Female,63.0,10,0.0,2,1.0,1.0,26500.65,1
3305,15779914,Dike,684,France,Female,33.0,5,0.0,2,1.0,0.0,157959.83,0
3316,15592098,Chinedum,516,Germany,Male,40.0,2,132436.6,1,1.0,0.0,163497.8,0
3323,15806569,Trevisani,751,Germany,Male,37.0,9,142911.55,2,1.0,1.0,125870.93,0
3330,15776785,Mazzanti,632,France,Male,32.0,7,0.0,2,1.0,0.0,105852.42,0
3331,15752574,Ndubueze,699,France,Male,38.0,6,0.0,2,1.0,0.0,163674.01,0
3337,15596028,Clements,718,France,Male,51.0,6,0.0,2,1.0,1.0,57962.81,0
3339,15661658,Fomin,755,Germany,Female,34.0,2,83492.74,1,1.0,0.0,105558.9,0
3342,15594816,Hsia,773,France,Female,30.0,4,0.0,2,1.0,0.0,142872.68,0
3351,15721635,Chiu,803,Spain,Male,39.0,8,92616.61,1,1.0,0.0,110114.5,0
3354,15682638,Ma,598,Germany,Female,37.0,6,121063.9,1,0.0,0.0,38772.65,1
3359,15677521,T'ien,743,France,Male,41.0,7,0.0,2,1.0,1.0,134901.72,0
3363,15728705,Nnamutaezinwa,714,France,Male,32.0,9,0.0,2,0.0,0.0,93429.95,0
3365,15620676,Chiang,634,Spain,Male,37.0,3,108867.0,1,1.0,1.0,92568.07,0
3375,15791549,Gadsdon,756,France,Male,38.0,3,169988.35,2,1.0,0.0,57589.29,0
3383,15732650,Chukwuemeka,562,France,Male,49.0,7,141605.85,1,1.0,0.0,166476.95,1
3384,15795739,T'ien,637,Germany,Female,56.0,4,93816.26,1,1.0,1.0,76640.27,1
3395,15592715,T'ao,679,France,Male,41.0,4,0.0,1,1.0,0.0,162697.9,0
3401,15768111,Hsia,696,France,Male,34.0,9,0.0,2,0.0,0.0,84902.36,0
3402,15758025,Chien,576,Germany,Male,35.0,5,143139.87,2,1.0,0.0,102628.98,0
3414,15574876,Okwuoma,564,France,Male,36.0,7,110189.69,1,0.0,0.0,147700.27,0
3415,15706031,Aksenov,704,France,Female,27.0,7,0.0,2,1.0,1.0,166472.31,0
3427,15621209,Macleod,637,France,Male,38.0,5,0.0,2,1.0,1.0,162961.98,0
3435,15773897,H?,569,France,Female,43.0,8,0.0,1,1.0,0.0,161446.01,1
3442,15597940,Niu,686,France,Male,52.0,1,0.0,1,1.0,0.0,110112.35,1
3443,15711961,Ugochukwutubelum,709,France,Female,40.0,8,0.0,2,1.0,0.0,79618.46,0
3445,15659920,Chidiegwu,676,Spain,Male,32.0,1,128100.29,1,1.0,0.0,119259.34,0
3458,15809836,Obidimkpa,663,France,Female,41.0,2,0.0,1,1.0,1.0,177655.68,0
3461,15593974,Chiazagomekpere,528,Germany,Male,57.0,2,102708.91,1,1.0,0.0,140889.15,1
3464,15591589,Chidumaga,850,Germany,Female,48.0,1,76779.58,1,0.0,1.0,174811.71,0
3475,15795580,Yefremova,646,Spain,Female,59.0,6,0.0,1,1.0,0.0,161079.4,1
3476,15703713,Onyekachi,635,Germany,Male,48.0,4,137494.67,2,1.0,1.0,178642.44,0
3493,15592797,Zhirov,729,France,Male,33.0,10,0.0,2,1.0,0.0,54532.53,0
3494,15590713,Macleod,704,Spain,Female,33.0,1,85906.65,1,1.0,0.0,152210.83,0
3500,15688082,Onyinyechukwuka,657,Germany,Female,41.0,4,125553.52,2,0.0,1.0,179843.33,0
3512,15791029,Dyson,570,Germany,Male,24.0,3,114027.6,2,0.0,1.0,147720.69,0
3520,15791387,Zetticci,516,Spain,Female,32.0,7,0.0,2,1.0,1.0,82222.86,0
3524,15782919,Hsieh,621,Germany,Female,36.0,4,109733.2,1,0.0,0.0,127522.15,1
3534,15757533,Olisaemeka,594,Spain,Male,45.0,4,134169.55,1,0.0,1.0,182025.65,0
3545,15673392,Teng,583,France,Male,31.0,0,0.0,2,1.0,0.0,189429.74,0
3552,15643683,Chukwujamuike,850,Spain,Female,37.0,3,0.0,2,0.0,0.0,73549.24,0
3565,15673739,Onyekachukwu,571,France,Male,33.0,9,0.0,2,1.0,0.0,146937.41,0
3574,15642882,Maclean,633,France,Female,45.0,8,0.0,1,0.0,0.0,72846.58,1
3592,15624863,DeRose,663,France,Male,25.0,7,0.0,2,1.0,1.0,77965.64,0
3605,15642812,Kuo,682,Germany,Male,39.0,7,116674.3,1,1.0,1.0,111904.16,0
3607,15746812,Toscani,553,Spain,Female,49.0,0,138032.42,1,1.0,0.0,111242.09,0
3613,15792229,Chukwukere,613,Germany,Female,27.0,0,139964.24,1,1.0,0.0,172574.85,0
3633,15604762,Yobachi,703,France,Male,37.0,6,0.0,2,1.0,0.0,53954.24,0
3642,15776849,Gordon,554,France,Female,35.0,8,135470.9,1,1.0,1.0,97468.44,0
3650,15764339,Milano,708,France,Female,46.0,1,133659.46,1,0.0,1.0,90591.32,0
3660,15571692,Ritchie,598,France,Male,35.0,6,0.0,2,1.0,1.0,156891.08,0
3662,15711157,Baresi,633,France,Male,29.0,7,0.0,2,1.0,0.0,71363.94,0
3663,15687556,Tien,678,Spain,Male,36.0,5,0.0,1,1.0,1.0,180598.59,0
3664,15697559,Nnamdi,667,Spain,Male,33.0,6,0.0,2,0.0,1.0,185280.24,0
3666,15781563,Chukwumaobim,476,France,Male,57.0,5,0.0,1,1.0,1.0,106655.87,1
3667,15643683,T'ao,516,Germany,Female,43.0,8,131371.36,2,1.0,1.0,73858.89,0
3687,15693721,Chiang,637,France,Male,31.0,7,104450.94,1,0.0,1.0,163714.58,0
3693,15705879,Okwukwe,646,France,Male,38.0,2,109153.04,2,1.0,1.0,94875.84,0
3694,15692782,McLean,686,France,Female,32.0,3,0.0,1,0.0,1.0,115779.47,0
3705,15743279,Zikoranachidimma,666,Germany,Female,36.0,10,138668.47,1,1.0,0.0,138578.71,1
3710,15794865,Tien,716,France,Male,44.0,4,0.0,2,1.0,0.0,158313.87,0
3711,15593497,Kaur,595,France,Female,28.0,4,0.0,2,1.0,0.0,149535.84,1
3712,15771570,Tsou,718,France,Male,41.0,5,94486.08,1,1.0,0.0,82517.19,0
3722,15631821,Pirozzi,743,France,Male,37.0,7,0.0,1,1.0,0.0,161457.66,0
3725,15797772,Mazzanti,826,France,Female,29.0,7,0.0,2,1.0,0.0,137772.23,0
3738,15794550,Chia,629,Germany,Male,33.0,9,133050.41,2,1.0,0.0,61164.6,0
3740,15732969,Ts'ui,629,France,Male,38.0,0,0.0,1,1.0,1.0,133537.08,1
3748,15743312,Calabrese,652,France,Male,29.0,6,0.0,2,1.0,0.0,164061.6,0
3752,15781220,Ndukaku,731,Spain,Male,39.0,7,111973.97,1,1.0,1.0,81564.96,0
3765,15778929,Hsia,667,France,Female,50.0,4,0.0,1,1.0,0.0,95733.89,1
3786,15693379,Chukwuebuka,684,Spain,Male,37.0,1,137948.92,1,1.0,1.0,88724.96,0
3805,15605967,Hsiung,707,France,Male,29.0,2,121898.59,1,0.0,1.0,54440.28,0
3809,15596968,Hsu,670,Germany,Female,43.0,1,98862.54,1,1.0,0.0,136902.01,1
3811,15777051,Udegbunam,724,Spain,Male,42.0,3,0.0,1,1.0,1.0,63611.12,0
3812,15594947,Y?an,594,France,Female,27.0,2,0.0,2,1.0,1.0,187985.12,0
3813,15578905,Lai,622,France,Male,33.0,8,0.0,2,0.0,0.0,182295.65,0
3820,15781459,Onwuamaeze,639,Spain,Male,31.0,5,0.0,1,1.0,0.0,103565.96,0
3824,15693379,Hsing,684,Germany,Female,33.0,2,132022.66,1,0.0,0.0,54474.84,1
3836,15789247,Palerma,623,France,Female,56.0,9,108437.89,1,1.0,1.0,155876.06,0
3838,15732343,Ejimofor,684,Spain,Male,37.0,1,118520.41,1,1.0,1.0,102874.22,0
3842,15804953,K?,698,Germany,Female,39.0,7,124545.65,1,0.0,1.0,120586.18,0
3855,15791871,Nkemakolam,585,France,Female,39.0,5,0.0,2,1.0,1.0,123410.98,0
3866,15612073,Fyodorov,829,France,Female,57.0,4,98630.13,2,1.0,1.0,152097.02,1
3877,15723793,Zaytseva,850,France,Male,30.0,9,102948.92,2,1.0,0.0,107971.15,0
3893,15691926,Mazzi,711,France,Male,29.0,5,0.0,2,1.0,1.0,115525.64,0
3895,15754954,White,628,France,Female,42.0,4,0.0,2,1.0,1.0,182784.04,0
3897,15791270,Ritchie,646,Spain,Female,32.0,3,0.0,1,1.0,0.0,27509.8,0
3898,15676812,Nwabugwu,599,Spain,Male,34.0,8,127772.18,1,0.0,0.0,74850.97,0
3919,15682318,Onyemere,684,Spain,Male,37.0,5,120915.04,1,1.0,0.0,123981.02,0
3923,15666061,Onio,649,France,Male,43.0,3,0.0,2,1.0,0.0,132783.8,0
3926,15671530,H?,728,Germany,Female,39.0,5,127723.23,1,0.0,1.0,173486.04,0
3933,15641390,Trevisani,677,France,Female,28.0,9,0.0,1,1.0,0.0,93832.93,0
3938,15671634,O'Sullivan,795,France,Male,55.0,1,0.0,1,1.0,0.0,159123.82,1
3939,15784849,Mazzanti,810,Germany,Female,54.0,0,101116.66,2,1.0,1.0,136776.75,1
3940,15765328,Chinwenma,505,France,Male,28.0,9,0.0,2,1.0,0.0,144725.14,0
3944,15782650,Mancini,682,Spain,Female,41.0,0,0.0,2,1.0,0.0,51721.52,0
3950,15630353,T'an,670,France,Male,27.0,10,104486.11,2,1.0,0.0,126013.58,0
3956,15723063,Udegbulam,521,Spain,Male,31.0,6,175070.72,1,1.0,1.0,175025.74,0
3957,15803541,Chiemezie,809,France,Female,28.0,7,96863.13,1,1.0,1.0,140937.97,0
3966,15803888,Ch'iu,738,Germany,Female,27.0,2,90145.04,2,1.0,0.0,137720.58,0
3969,15585837,Kao,790,France,Male,32.0,5,0.0,2,1.0,1.0,141054.01,0
3975,15753866,Lo Duca,803,France,Female,35.0,9,89696.48,1,1.0,0.0,62403.05,0
3997,15756021,Baresi,678,France,Female,33.0,7,129735.3,1,1.0,0.0,86925.09,0
3999,15574760,Chiemela,699,France,Female,41.0,2,134870.79,1,1.0,1.0,105961.48,0
4012,15573969,Frolov,576,Germany,Female,23.0,4,117306.35,2,1.0,1.0,153711.2,0
4014,15777895,P'eng,730,Germany,Male,53.0,5,147733.64,2,1.0,0.0,122518.5,0
4033,15701177,Onwumelu,679,Germany,Male,36.0,3,126551.65,1,1.0,0.0,126551.65,0
4038,15806939,Ch'iu,775,France,Male,40.0,7,136623.19,1,1.0,0.0,179861.79,0
4059,15791744,Chizuoke,649,France,Male,35.0,0,123617.57,1,0.0,0.0,97944.0,1
4065,15643825,Y?an,651,France,Male,38.0,5,0.0,2,1.0,0.0,107964.36,0
4066,15595599,Nwebube,543,Germany,Male,33.0,1,82447.94,1,1.0,0.0,93549.74,1
4071,15660446,Obiajulu,727,Spain,Male,36.0,3,0.0,2,1.0,1.0,73960.32,0
4074,15772415,T'ien,748,France,Female,31.0,7,0.0,2,0.0,0.0,141798.35,0
4082,15803837,Shih,741,Spain,Male,31.0,2,0.0,2,1.0,1.0,152996.05,0
4088,15684518,T'ang,627,France,Male,34.0,9,0.0,2,0.0,1.0,103716.06,0
4092,15795742,Smith,610,France,Male,37.0,8,0.0,1,1.0,1.0,179913.74,0
4101,15644964,Lo Duca,769,Germany,Female,40.0,1,116034.85,3,1.0,1.0,105939.68,1
4105,15682069,Aitken,472,France,Male,35.0,6,0.0,2,0.0,0.0,153570.58,0
4108,15772361,Mazzi,694,France,Female,39.0,2,0.0,2,1.0,0.0,90877.35,0
4109,15761347,De Luca,696,France,Male,32.0,7,99165.55,1,1.0,0.0,140130.42,0
4113,15683359,Hs?,680,Spain,Male,28.0,6,0.0,2,1.0,0.0,136534.49,0
4115,15646577,Onyemere,663,France,Male,36.0,5,0.0,2,1.0,0.0,105760.01,0
4120,15586975,Onyekachi,693,France,Male,35.0,7,0.0,2,0.0,1.0,48201.92,0
4124,15686978,Nucci,616,France,Female,35.0,4,0.0,1,1.0,0.0,161801.82,1
4125,15656835,P'eng,676,France,Male,38.0,2,0.0,2,1.0,0.0,135083.53,0
4127,15806461,Cremonesi,671,Spain,Male,28.0,2,0.0,2,1.0,1.0,101455.07,0
4137,15783770,Tsao,608,France,Male,32.0,5,0.0,1,1.0,1.0,152499.8,0
4140,15771519,Nwachukwu,635,France,Male,36.0,3,0.0,2,0.0,1.0,120829.88,0
4141,15776712,Fiorentino,639,France,Male,48.0,9,0.0,1,1.0,0.0,157791.38,1
